subset,mode,variable,loading,abs_loading,explained_variance_ratio
baseline_fragile_only,PC3,logdet_g_mean,0.018546516696237678,0.018546516696237678,0.15231008337729524
baseline_fragile_only,PC3,euler_density_proxy_mean,0.01854651669623765,0.01854651669623765,0.15231008337729524
baseline_regular_global,PC1,euler_density_proxy_mean,-0.3067100281412819,0.3067100281412819,0.8118799585025326
baseline_regular_global,PC1,logdet_g_mean,-0.3067100281412819,0.3067100281412819,0.8118799585025326
baseline_regular_global,PC1,euler_density_proxy_weighted_mean,-0.3063399360628981,0.3063399360628981,0.8118799585025326
baseline_regular_global,PC1,logdet_residual_mean,-0.303242594032201,0.303242594032201,0.8118799585025326
baseline_regular_global,PC1,negative_frequency,0.29994847399990165,0.29994847399990165,0.8118799585025326
baseline_regular_global,PC1,min_eigenvalue_mean,-0.297702031412019,0.297702031412019,0.8118799585025326
baseline_regular_global,PC1,min_eigenvalue_q10,-0.2914018798664242,0.2914018798664242,0.8118799585025326
baseline_regular_global,PC1,spectral_tail_mean,-0.2870122094449631,0.2870122094449631,0.8118799585025326
baseline_regular_global,PC1,min_eigenvalue_q05,-0.28470457631331547,0.28470457631331547,0.8118799585025326
baseline_regular_global,PC1,determinant_g_mean,-0.27356701266398925,0.27356701266398925,0.8118799585025326
baseline_regular_global,PC1,logdet_residual_q90,-0.266168068805459,0.266168068805459,0.8118799585025326
baseline_regular_global,PC1,logdet_residual_q95,-0.2306819043568954,0.2306819043568954,0.8118799585025326
baseline_regular_global,PC1,logdet_target_mean,-0.014691883809655994,0.014691883809655994,0.8118799585025326
baseline_regular_global,PC2,logdet_target_mean,0.7991917521626314,0.7991917521626314,0.10226374208231623
baseline_regular_global,PC2,logdet_residual_q95,-0.36779827233705964,0.36779827233705964,0.10226374208231623
baseline_regular_global,PC2,logdet_residual_q90,-0.3239874888229099,0.3239874888229099,0.10226374208231623
baseline_regular_global,PC2,min_eigenvalue_mean,0.19006482009568562,0.19006482009568562,0.10226374208231623
baseline_regular_global,PC2,determinant_g_mean,0.1718604053103518,0.1718604053103518,0.10226374208231623
baseline_regular_global,PC2,min_eigenvalue_q10,0.11910139908967897,0.11910139908967897,0.10226374208231623
baseline_regular_global,PC2,logdet_residual_mean,-0.11657065254311497,0.11657065254311497,0.10226374208231623
baseline_regular_global,PC2,min_eigenvalue_q05,0.11586644605211771,0.11586644605211771,0.10226374208231623
baseline_regular_global,PC2,spectral_tail_mean,0.08645684160514383,0.08645684160514383,0.10226374208231623
baseline_regular_global,PC2,negative_frequency,0.06726494338559388,0.06726494338559388,0.10226374208231623
baseline_regular_global,PC2,euler_density_proxy_mean,0.03292491127226343,0.03292491127226343,0.10226374208231623
baseline_regular_global,PC2,logdet_g_mean,0.03292491127226343,0.03292491127226343,0.10226374208231623
baseline_regular_global,PC2,euler_density_proxy_weighted_mean,-0.004700555510427883,0.004700555510427883,0.10226374208231623
baseline_regular_global,PC3,logdet_residual_q95,0.5104768135410253,0.5104768135410253,0.07598317838546985
baseline_regular_global,PC3,determinant_g_mean,0.38288669222872684,0.38288669222872684,0.07598317838546985
baseline_regular_global,PC3,logdet_target_mean,0.37668966366427126,0.37668966366427126,0.07598317838546985
baseline_regular_global,PC3,min_eigenvalue_q05,-0.34153356089802867,0.34153356089802867,0.07598317838546985
baseline_regular_global,PC3,spectral_tail_mean,-0.3384235610054415,0.3384235610054415,0.07598317838546985
baseline_regular_global,PC3,logdet_residual_q90,0.3347425498238256,0.3347425498238256,0.07598317838546985
baseline_regular_global,PC3,min_eigenvalue_q10,-0.27995252510876506,0.27995252510876506,0.07598317838546985
baseline_regular_global,PC3,negative_frequency,0.11434852187855467,0.11434852187855467,0.07598317838546985
baseline_regular_global,PC3,logdet_residual_mean,-0.09092725941600258,0.09092725941600258,0.07598317838546985
baseline_regular_global,PC3,min_eigenvalue_mean,0.07758936564895828,0.07758936564895828,0.07598317838546985
baseline_regular_global,PC3,euler_density_proxy_weighted_mean,0.03326332833468085,0.03326332833468085,0.07598317838546985
baseline_regular_global,PC3,euler_density_proxy_mean,-0.02054897277966887,0.02054897277966887,0.07598317838546985
baseline_regular_global,PC3,logdet_g_mean,-0.02054897277966887,0.02054897277966887,0.07598317838546985
baseline_regular_local,PC1,euler_density_proxy_mean,-0.31623455380802634,0.31623455380802634,0.7481164038043125
baseline_regular_local,PC1,logdet_g_mean,-0.31623455380802634,0.31623455380802634,0.7481164038043125
baseline_regular_local,PC1,min_eigenvalue_q05,-0.3146551895397209,0.3146551895397209,0.7481164038043125
baseline_regular_local,PC1,spectral_tail_mean,-0.31183264440765607,0.31183264440765607,0.7481164038043125
baseline_regular_local,PC1,euler_density_proxy_weighted_mean,-0.30494226317413625,0.30494226317413625,0.7481164038043125
baseline_regular_local,PC1,min_eigenvalue_q10,-0.28883417796526956,0.28883417796526956,0.7481164038043125
baseline_regular_local,PC1,min_eigenvalue_mean,-0.2775132953495235,0.2775132953495235,0.7481164038043125
baseline_regular_local,PC1,logdet_residual_mean,-0.2703540708217721,0.2703540708217721,0.7481164038043125
baseline_regular_local,PC1,negative_frequency,0.25290496227006537,0.25290496227006537,0.7481164038043125
baseline_regular_local,PC1,logdet_target_mean,-0.24631753837418452,0.24631753837418452,0.7481164038043125
baseline_regular_local,PC1,determinant_g_mean,-0.2395680680101851,0.2395680680101851,0.7481164038043125
baseline_regular_local,PC1,logdet_residual_q90,0.21883948111024232,0.21883948111024232,0.7481164038043125
baseline_regular_local,PC1,logdet_residual_q95,0.21750214077696328,0.21750214077696328,0.7481164038043125
baseline_regular_local,PC2,determinant_g_mean,0.48920984866130013,0.48920984866130013,0.13519437081991928
baseline_regular_local,PC2,logdet_target_mean,0.40892786350924043,0.40892786350924043,0.13519437081991928
baseline_regular_local,PC2,logdet_residual_q95,0.38363734795413795,0.38363734795413795,0.13519437081991928
baseline_regular_local,PC2,negative_frequency,0.36008628030161643,0.36008628030161643,0.13519437081991928
baseline_regular_local,PC2,min_eigenvalue_mean,0.35739531519784157,0.35739531519784157,0.13519437081991928
baseline_regular_local,PC2,logdet_residual_q90,0.2954819650336491,0.2954819650336491,0.13519437081991928
baseline_regular_local,PC2,logdet_residual_mean,-0.2707715123237877,0.2707715123237877,0.13519437081991928
baseline_regular_local,PC2,min_eigenvalue_q10,0.11316705122628579,0.11316705122628579,0.13519437081991928
baseline_regular_local,PC2,spectral_tail_mean,-0.09359832878492708,0.09359832878492708,0.13519437081991928
baseline_regular_local,PC2,euler_density_proxy_weighted_mean,-0.07474339587160099,0.07474339587160099,0.13519437081991928
baseline_regular_local,PC2,euler_density_proxy_mean,0.023442069056053685,0.023442069056053685,0.13519437081991928
baseline_regular_local,PC2,logdet_g_mean,0.023442069056053685,0.023442069056053685,0.13519437081991928
baseline_regular_local,PC2,min_eigenvalue_q05,-0.0008381383739691495,0.0008381383739691495,0.13519437081991928
baseline_regular_local,PC3,logdet_residual_q90,0.5899478929855824,0.5899478929855824,0.07883284288424523
baseline_regular_local,PC3,logdet_residual_q95,0.485064417727384,0.485064417727384,0.07883284288424523
baseline_regular_local,PC3,logdet_residual_mean,0.38100707296216574,0.38100707296216574,0.07883284288424523
baseline_regular_local,PC3,negative_frequency,-0.33731847382715874,0.33731847382715874,0.07883284288424523
baseline_regular_local,PC3,logdet_target_mean,-0.22909600940804462,0.22909600940804462,0.07883284288424523
baseline_regular_local,PC3,euler_density_proxy_weighted_mean,0.2021412322277711,0.2021412322277711,0.07883284288424523
baseline_regular_local,PC3,euler_density_proxy_mean,0.14669539879090351,0.14669539879090351,0.07883284288424523
baseline_regular_local,PC3,logdet_g_mean,0.14669539879090351,0.14669539879090351,0.07883284288424523
baseline_regular_local,PC3,min_eigenvalue_q10,-0.14144417169750187,0.14144417169750187,0.07883284288424523
baseline_regular_local,PC3,determinant_g_mean,-0.029072983517779715,0.029072983517779715,0.07883284288424523
baseline_regular_local,PC3,min_eigenvalue_mean,-0.013454323026350013,0.013454323026350013,0.07883284288424523
baseline_regular_local,PC3,spectral_tail_mean,-0.012658808943964773,0.012658808943964773,0.07883284288424523
baseline_regular_local,PC3,min_eigenvalue_q05,0.012072949452911801,0.012072949452911801,0.07883284288424523
baseline_regular_only,PC1,euler_density_proxy_mean,-0.31029807624255895,0.31029807624255895,0.7932606144195002
baseline_regular_only,PC1,logdet_g_mean,-0.31029807624255895,0.31029807624255895,0.7932606144195002
baseline_regular_only,PC1,euler_density_proxy_weighted_mean,-0.30798841911743885,0.30798841911743885,0.7932606144195002
baseline_regular_only,PC1,logdet_residual_mean,-0.3039136981483193,0.3039136981483193,0.7932606144195002
baseline_regular_only,PC1,negative_frequency,0.2964780939111914,0.2964780939111914,0.7932606144195002
baseline_regular_only,PC1,min_eigenvalue_mean,-0.295209462912834,0.295209462912834,0.7932606144195002
baseline_regular_only,PC1,min_eigenvalue_q10,-0.29284742459722035,0.29284742459722035,0.7932606144195002
baseline_regular_only,PC1,spectral_tail_mean,-0.2917499405152317,0.2917499405152317,0.7932606144195002
baseline_regular_only,PC1,min_eigenvalue_q05,-0.2893709497600647,0.2893709497600647,0.7932606144195002
baseline_regular_only,PC1,determinant_g_mean,-0.2815314201825915,0.2815314201825915,0.7932606144195002
baseline_regular_only,PC1,logdet_residual_q90,-0.2503975756191516,0.2503975756191516,0.7932606144195002
baseline_regular_only,PC1,logdet_residual_q95,-0.21237379147214475,0.21237379147214475,0.7932606144195002
baseline_regular_only,PC1,logdet_target_mean,-0.05905265604570852,0.05905265604570852,0.7932606144195002
baseline_regular_only,PC2,logdet_target_mean,-0.6696217565711449,0.6696217565711449,0.12409698088198982
baseline_regular_only,PC2,logdet_residual_q95,0.46502311711501776,0.46502311711501776,0.12409698088198982
baseline_regular_only,PC2,logdet_residual_q90,0.4153256940482829,0.4153256940482829,0.12409698088198982
baseline_regular_only,PC2,min_eigenvalue_q05,-0.19609336426919755,0.19609336426919755,0.12409698088198982
baseline_regular_only,PC2,min_eigenvalue_q10,-0.17307951248480707,0.17307951248480707,0.12409698088198982
baseline_regular_only,PC2,min_eigenvalue_mean,-0.1560964790251455,0.1560964790251455,0.12409698088198982
baseline_regular_only,PC2,spectral_tail_mean,-0.14993976652636773,0.14993976652636773,0.12409698088198982
baseline_regular_only,PC2,determinant_g_mean,-0.13824474060606082,0.13824474060606082,0.12409698088198982
baseline_regular_only,PC2,logdet_residual_mean,0.13145475708675772,0.13145475708675772,0.12409698088198982
baseline_regular_only,PC2,negative_frequency,-0.10135352420511363,0.10135352420511363,0.12409698088198982
baseline_regular_only,PC2,euler_density_proxy_weighted_mean,0.027901847905055233,0.027901847905055233,0.12409698088198982
baseline_regular_only,PC2,euler_density_proxy_mean,-0.009071675281064534,0.009071675281064534,0.12409698088198982
baseline_regular_only,PC2,logdet_g_mean,-0.009071675281064534,0.009071675281064534,0.12409698088198982
baseline_regular_only,PC3,logdet_target_mean,0.515301845112414,0.515301845112414,0.06251098185806771
baseline_regular_only,PC3,logdet_residual_q95,0.45268116933172514,0.45268116933172514,0.06251098185806771
baseline_regular_only,PC3,determinant_g_mean,0.40122038510874714,0.40122038510874714,0.06251098185806771
baseline_regular_only,PC3,spectral_tail_mean,-0.30933173154448057,0.30933173154448057,0.06251098185806771
baseline_regular_only,PC3,logdet_residual_q90,0.2813112788820841,0.2813112788820841,0.06251098185806771
baseline_regular_only,PC3,min_eigenvalue_q05,-0.26874587589203114,0.26874587589203114,0.06251098185806771
baseline_regular_only,PC3,min_eigenvalue_q10,-0.20160659110357798,0.20160659110357798,0.06251098185806771
baseline_regular_only,PC3,negative_frequency,0.19184130164198826,0.19184130164198826,0.06251098185806771
baseline_regular_only,PC3,min_eigenvalue_mean,0.14593972314545706,0.14593972314545706,0.06251098185806771
baseline_regular_only,PC3,logdet_residual_mean,-0.14234879395265845,0.14234879395265845,0.06251098185806771
baseline_regular_only,PC3,euler_density_proxy_mean,-0.03342346549387938,0.03342346549387938,0.06251098185806771
baseline_regular_only,PC3,logdet_g_mean,-0.03342346549387938,0.03342346549387938,0.06251098185806771
baseline_regular_only,PC3,euler_density_proxy_weighted_mean,-0.016593002710459277,0.016593002710459277,0.06251098185806771
