variable_i,variable_j,correlation,subset
min_eigenvalue_q10,logdet_residual_q90,0.9997842215192232,ablation_fragile_only
min_eigenvalue_q05,logdet_residual_q90,0.2918300167072074,ablation_fragile_only
spectral_tail_mean,logdet_residual_q90,0.4238166941803375,ablation_fragile_only
logdet_residual_mean,logdet_residual_q90,0.8783936992492287,ablation_fragile_only
logdet_residual_q90,logdet_residual_q90,1.0,ablation_fragile_only
logdet_residual_q95,logdet_residual_q90,0.9946252661721345,ablation_fragile_only
euler_density_proxy_mean,logdet_residual_q90,0.9067568165824095,ablation_fragile_only
euler_density_proxy_weighted_mean,logdet_residual_q90,0.7903222285481456,ablation_fragile_only
determinant_g_mean,logdet_residual_q90,0.9996192700164485,ablation_fragile_only
logdet_g_mean,logdet_residual_q90,0.9067568165824095,ablation_fragile_only
logdet_target_mean,logdet_residual_q90,0.9792582131427754,ablation_fragile_only
negative_frequency,logdet_residual_q95,-0.6042643521948233,ablation_fragile_only
min_eigenvalue_mean,logdet_residual_q95,0.9437932479921028,ablation_fragile_only
min_eigenvalue_q10,logdet_residual_q95,0.9963312827566192,ablation_fragile_only
min_eigenvalue_q05,logdet_residual_q95,0.3885983362114767,ablation_fragile_only
spectral_tail_mean,logdet_residual_q95,0.5136647865314657,ablation_fragile_only
logdet_residual_mean,logdet_residual_q95,0.9229908232222062,ablation_fragile_only
logdet_residual_q90,logdet_residual_q95,0.9946252661721345,ablation_fragile_only
logdet_residual_q95,logdet_residual_q95,1.0,ablation_fragile_only
euler_density_proxy_mean,logdet_residual_q95,0.9453354071470873,ablation_fragile_only
euler_density_proxy_weighted_mean,logdet_residual_q95,0.8493199636290806,ablation_fragile_only
determinant_g_mean,logdet_residual_q95,0.9918613570065955,ablation_fragile_only
logdet_g_mean,logdet_residual_q95,0.9453354071470873,ablation_fragile_only
logdet_target_mean,logdet_residual_q95,0.9536961301263357,ablation_fragile_only
negative_frequency,euler_density_proxy_mean,-0.8309632140962593,ablation_fragile_only
min_eigenvalue_mean,euler_density_proxy_mean,0.7844926241705327,ablation_fragile_only
min_eigenvalue_q10,euler_density_proxy_mean,0.9139730355235625,ablation_fragile_only
min_eigenvalue_q05,euler_density_proxy_mean,0.6588743251770075,ablation_fragile_only
spectral_tail_mean,euler_density_proxy_mean,0.7510804551334462,ablation_fragile_only
logdet_residual_mean,euler_density_proxy_mean,0.9979895342017266,ablation_fragile_only
logdet_residual_q90,euler_density_proxy_mean,0.9067568165824095,ablation_fragile_only
logdet_residual_q95,euler_density_proxy_mean,0.9453354071470873,ablation_fragile_only
euler_density_proxy_mean,euler_density_proxy_mean,1.0,ablation_fragile_only
euler_density_proxy_weighted_mean,euler_density_proxy_mean,0.9749190908075981,ablation_fragile_only
determinant_g_mean,euler_density_proxy_mean,0.8961242555026285,ablation_fragile_only
logdet_g_mean,euler_density_proxy_mean,1.0,ablation_fragile_only
logdet_target_mean,euler_density_proxy_mean,0.807629454427251,ablation_fragile_only
negative_frequency,euler_density_proxy_weighted_mean,-0.933802904113072,ablation_fragile_only
min_eigenvalue_mean,euler_density_proxy_weighted_mean,0.627100211171274,ablation_fragile_only
min_eigenvalue_q10,euler_density_proxy_weighted_mean,0.8010515669208765,ablation_fragile_only
min_eigenvalue_q05,euler_density_proxy_weighted_mean,0.8059136933038611,ablation_fragile_only
spectral_tail_mean,euler_density_proxy_weighted_mean,0.8709462867527219,ablation_fragile_only
logdet_residual_mean,euler_density_proxy_weighted_mean,0.9870381785843269,ablation_fragile_only
logdet_residual_q90,euler_density_proxy_weighted_mean,0.7903222285481456,ablation_fragile_only
logdet_residual_q95,euler_density_proxy_weighted_mean,0.8493199636290806,ablation_fragile_only
euler_density_proxy_mean,euler_density_proxy_weighted_mean,0.9749190908075981,ablation_fragile_only
euler_density_proxy_weighted_mean,euler_density_proxy_weighted_mean,1.0,ablation_fragile_only
determinant_g_mean,euler_density_proxy_weighted_mean,0.7752252996366796,ablation_fragile_only
logdet_g_mean,euler_density_proxy_weighted_mean,0.9749190908075981,ablation_fragile_only
logdet_target_mean,euler_density_proxy_weighted_mean,0.6563782927839281,ablation_fragile_only
negative_frequency,determinant_g_mean,-0.4979196614253468,ablation_fragile_only
min_eigenvalue_mean,determinant_g_mean,0.9781769349683586,ablation_fragile_only
min_eigenvalue_q10,determinant_g_mean,0.999114127040595,ablation_fragile_only
min_eigenvalue_q05,determinant_g_mean,0.2713990148335509,ablation_fragile_only
spectral_tail_mean,determinant_g_mean,0.4055608613669282,ablation_fragile_only
logdet_residual_mean,determinant_g_mean,0.866490150476995,ablation_fragile_only
logdet_residual_q90,determinant_g_mean,0.9996192700164485,ablation_fragile_only
logdet_residual_q95,determinant_g_mean,0.9918613570065955,ablation_fragile_only
euler_density_proxy_mean,determinant_g_mean,0.8961242555026285,ablation_fragile_only
euler_density_proxy_weighted_mean,determinant_g_mean,0.7752252996366796,ablation_fragile_only
determinant_g_mean,determinant_g_mean,1.0,ablation_fragile_only
logdet_g_mean,determinant_g_mean,0.8961242555026285,ablation_fragile_only
logdet_target_mean,determinant_g_mean,0.9826955042561981,ablation_fragile_only
negative_frequency,logdet_g_mean,-0.8309632140962593,ablation_fragile_only
min_eigenvalue_mean,logdet_g_mean,0.7844926241705327,ablation_fragile_only
min_eigenvalue_q10,logdet_g_mean,0.9139730355235625,ablation_fragile_only
min_eigenvalue_q05,logdet_g_mean,0.6588743251770075,ablation_fragile_only
spectral_tail_mean,logdet_g_mean,0.7510804551334462,ablation_fragile_only
logdet_residual_mean,logdet_g_mean,0.9979895342017266,ablation_fragile_only
logdet_residual_q90,logdet_g_mean,0.9067568165824095,ablation_fragile_only
logdet_residual_q95,logdet_g_mean,0.9453354071470873,ablation_fragile_only
euler_density_proxy_mean,logdet_g_mean,1.0,ablation_fragile_only
euler_density_proxy_weighted_mean,logdet_g_mean,0.9749190908075981,ablation_fragile_only
determinant_g_mean,logdet_g_mean,0.8961242555026285,ablation_fragile_only
logdet_g_mean,logdet_g_mean,1.0,ablation_fragile_only
logdet_target_mean,logdet_g_mean,0.807629454427251,ablation_fragile_only
negative_frequency,logdet_target_mean,-0.3449520544161524,ablation_fragile_only
min_eigenvalue_mean,logdet_target_mean,0.9963216754302516,ablation_fragile_only
min_eigenvalue_q10,logdet_target_mean,0.9749538200285696,ablation_fragile_only
min_eigenvalue_q05,logdet_target_mean,0.0937881062686767,ablation_fragile_only
spectral_tail_mean,logdet_target_mean,0.23193863083950558,ablation_fragile_only
logdet_residual_mean,logdet_target_mean,0.7686317980301889,ablation_fragile_only
logdet_residual_q90,logdet_target_mean,0.9792582131427754,ablation_fragile_only
logdet_residual_q95,logdet_target_mean,0.9536961301263357,ablation_fragile_only
euler_density_proxy_mean,logdet_target_mean,0.807629454427251,ablation_fragile_only
euler_density_proxy_weighted_mean,logdet_target_mean,0.6563782927839281,ablation_fragile_only
determinant_g_mean,logdet_target_mean,0.9826955042561981,ablation_fragile_only
logdet_g_mean,logdet_target_mean,0.807629454427251,ablation_fragile_only
logdet_target_mean,logdet_target_mean,1.0,ablation_fragile_only
negative_frequency,negative_frequency,1.0,ablation_regular_only
min_eigenvalue_mean,negative_frequency,-0.9713138431808692,ablation_regular_only
min_eigenvalue_q10,negative_frequency,-0.9895694837087922,ablation_regular_only
min_eigenvalue_q05,negative_frequency,-0.9719951636425157,ablation_regular_only
spectral_tail_mean,negative_frequency,-0.9859568415163174,ablation_regular_only
logdet_residual_mean,negative_frequency,-0.9927025688604904,ablation_regular_only
logdet_residual_q90,negative_frequency,-0.7831457061998548,ablation_regular_only
logdet_residual_q95,negative_frequency,-0.6481920979599739,ablation_regular_only
euler_density_proxy_mean,negative_frequency,-0.9918628993069301,ablation_regular_only
euler_density_proxy_weighted_mean,negative_frequency,-0.9880792637112576,ablation_regular_only
determinant_g_mean,negative_frequency,-0.8258402864166742,ablation_regular_only
logdet_g_mean,negative_frequency,-0.9918628993069301,ablation_regular_only
logdet_target_mean,negative_frequency,0.9996659377073585,ablation_regular_only
negative_frequency,min_eigenvalue_mean,-0.9713138431808693,ablation_regular_only
min_eigenvalue_mean,min_eigenvalue_mean,1.0,ablation_regular_only
min_eigenvalue_q10,min_eigenvalue_mean,0.9348867245327452,ablation_regular_only
min_eigenvalue_q05,min_eigenvalue_mean,0.9005251483423601,ablation_regular_only
spectral_tail_mean,min_eigenvalue_mean,0.9325655926295883,ablation_regular_only
logdet_residual_mean,min_eigenvalue_mean,0.9927603623586885,ablation_regular_only
logdet_residual_q90,min_eigenvalue_mean,0.9034055039217996,ablation_regular_only
logdet_residual_q95,min_eigenvalue_mean,0.8022055455312977,ablation_regular_only
euler_density_proxy_mean,min_eigenvalue_mean,0.9935282190052884,ablation_regular_only
euler_density_proxy_weighted_mean,min_eigenvalue_mean,0.9959106643363613,ablation_regular_only
determinant_g_mean,min_eigenvalue_mean,0.9328534101935522,ablation_regular_only
logdet_g_mean,min_eigenvalue_mean,0.9935282190052884,ablation_regular_only
logdet_target_mean,min_eigenvalue_mean,-0.965219187392163,ablation_regular_only
negative_frequency,min_eigenvalue_q10,-0.9895694837087922,ablation_regular_only
min_eigenvalue_mean,min_eigenvalue_q10,0.9348867245327452,ablation_regular_only
min_eigenvalue_q10,min_eigenvalue_q10,1.0,ablation_regular_only
min_eigenvalue_q05,min_eigenvalue_q10,0.9957005509346404,ablation_regular_only
spectral_tail_mean,min_eigenvalue_q10,0.9992927204875645,ablation_regular_only
logdet_residual_mean,min_eigenvalue_q10,0.9679756388731242,ablation_regular_only
logdet_residual_q90,min_eigenvalue_q10,0.6935967276088337,ablation_regular_only
logdet_residual_q95,min_eigenvalue_q10,0.539920728609871,ablation_regular_only
euler_density_proxy_mean,min_eigenvalue_q10,0.9663192828184932,ablation_regular_only
euler_density_proxy_weighted_mean,min_eigenvalue_q10,0.9587725374294399,ablation_regular_only
determinant_g_mean,min_eigenvalue_q10,0.7448125266287506,ablation_regular_only
logdet_g_mean,min_eigenvalue_q10,0.9663192828184932,ablation_regular_only
logdet_target_mean,min_eigenvalue_q10,-0.9927437038955136,ablation_regular_only
negative_frequency,min_eigenvalue_q05,-0.9719951636425157,ablation_regular_only
min_eigenvalue_mean,min_eigenvalue_q05,0.90052514834236,ablation_regular_only
min_eigenvalue_q10,min_eigenvalue_q05,0.9957005509346404,ablation_regular_only
min_eigenvalue_q05,min_eigenvalue_q05,1.0,ablation_regular_only
spectral_tail_mean,min_eigenvalue_q05,0.9967264367949727,ablation_regular_only
logdet_residual_mean,min_eigenvalue_q05,0.9411491959859596,ablation_regular_only
logdet_residual_q90,min_eigenvalue_q05,0.6272836586192769,ablation_regular_only
logdet_residual_q95,min_eigenvalue_q05,0.46314415105883167,ablation_regular_only
euler_density_proxy_mean,min_eigenvalue_q05,0.9389705201177821,ablation_regular_only
euler_density_proxy_weighted_mean,min_eigenvalue_q05,0.9290535773465486,ablation_regular_only
determinant_g_mean,min_eigenvalue_q05,0.6834299184286728,ablation_regular_only
logdet_g_mean,min_eigenvalue_q05,0.9389705201177821,ablation_regular_only
logdet_target_mean,min_eigenvalue_q05,-0.9774271021136622,ablation_regular_only
negative_frequency,spectral_tail_mean,-0.9859568415163174,ablation_regular_only
min_eigenvalue_mean,spectral_tail_mean,0.9325655926295883,ablation_regular_only
min_eigenvalue_q10,spectral_tail_mean,0.9992927204875645,ablation_regular_only
min_eigenvalue_q05,spectral_tail_mean,0.9967264367949727,ablation_regular_only
spectral_tail_mean,spectral_tail_mean,1.0,ablation_regular_only
logdet_residual_mean,spectral_tail_mean,0.9645453080831052,ablation_regular_only
logdet_residual_q90,spectral_tail_mean,0.687735262276009,ablation_regular_only
logdet_residual_q95,spectral_tail_mean,0.5326710475753376,ablation_regular_only
euler_density_proxy_mean,spectral_tail_mean,0.9628894389973085,ablation_regular_only
euler_density_proxy_weighted_mean,spectral_tail_mean,0.9550879153460884,ablation_regular_only
determinant_g_mean,spectral_tail_mean,0.7399011674151503,ablation_regular_only
logdet_g_mean,spectral_tail_mean,0.9628894389973085,ablation_regular_only
logdet_target_mean,spectral_tail_mean,-0.9893410818163644,ablation_regular_only
negative_frequency,logdet_residual_mean,-0.9927025688604904,ablation_regular_only
min_eigenvalue_mean,logdet_residual_mean,0.9927603623586885,ablation_regular_only
min_eigenvalue_q10,logdet_residual_mean,0.9679756388731242,ablation_regular_only
min_eigenvalue_q05,logdet_residual_mean,0.9411491959859596,ablation_regular_only
spectral_tail_mean,logdet_residual_mean,0.9645453080831052,ablation_regular_only
logdet_residual_mean,logdet_residual_mean,1.0,ablation_regular_only
logdet_residual_q90,logdet_residual_mean,0.8513953025520897,ablation_regular_only
logdet_residual_q95,logdet_residual_mean,0.7333129493026961,ablation_regular_only
euler_density_proxy_mean,logdet_residual_mean,0.9999770120186476,ablation_regular_only
euler_density_proxy_weighted_mean,logdet_residual_mean,0.9994053013378169,ablation_regular_only
determinant_g_mean,logdet_residual_mean,0.8872741536832655,ablation_regular_only
logdet_g_mean,logdet_residual_mean,0.9999770120186476,ablation_regular_only
logdet_target_mean,logdet_residual_mean,-0.9893528549027841,ablation_regular_only
negative_frequency,logdet_residual_q90,-0.7831457061998548,ablation_regular_only
min_eigenvalue_mean,logdet_residual_q90,0.9034055039217996,ablation_regular_only
min_eigenvalue_q10,logdet_residual_q90,0.6935967276088337,ablation_regular_only
min_eigenvalue_q05,logdet_residual_q90,0.6272836586192769,ablation_regular_only
spectral_tail_mean,logdet_residual_q90,0.687735262276009,ablation_regular_only
logdet_residual_mean,logdet_residual_q90,0.8513953025520897,ablation_regular_only
logdet_residual_q90,logdet_residual_q90,1.0,ablation_regular_only
logdet_residual_q95,logdet_residual_q90,0.9807175734052099,ablation_regular_only
euler_density_proxy_mean,logdet_residual_q90,0.8548912840375917,ablation_regular_only
euler_density_proxy_weighted_mean,logdet_residual_q90,0.8689534034475912,ablation_regular_only
determinant_g_mean,logdet_residual_q90,0.9971407825171599,ablation_regular_only
logdet_g_mean,logdet_residual_q90,0.8548912840375917,ablation_regular_only
logdet_target_mean,logdet_residual_q90,-0.7668728265902499,ablation_regular_only
negative_frequency,logdet_residual_q95,-0.6481920979599739,ablation_regular_only
min_eigenvalue_mean,logdet_residual_q95,0.8022055455312977,ablation_regular_only
min_eigenvalue_q10,logdet_residual_q95,0.539920728609871,ablation_regular_only
min_eigenvalue_q05,logdet_residual_q95,0.46314415105883167,ablation_regular_only
spectral_tail_mean,logdet_residual_q95,0.5326710475753376,ablation_regular_only
logdet_residual_mean,logdet_residual_q95,0.7333129493026961,ablation_regular_only
logdet_residual_q90,logdet_residual_q95,0.9807175734052099,ablation_regular_only
logdet_residual_q95,logdet_residual_q95,1.0,ablation_regular_only
euler_density_proxy_mean,logdet_residual_q95,0.7378242177530396,ablation_regular_only
euler_density_proxy_weighted_mean,logdet_residual_q95,0.756319079258607,ablation_regular_only
determinant_g_mean,logdet_residual_q95,0.9632722951085977,ablation_regular_only
logdet_g_mean,logdet_residual_q95,0.7378242177530396,ablation_regular_only
logdet_target_mean,logdet_residual_q95,-0.6283139718807226,ablation_regular_only
negative_frequency,euler_density_proxy_mean,-0.9918628993069301,ablation_regular_only
min_eigenvalue_mean,euler_density_proxy_mean,0.9935282190052884,ablation_regular_only
min_eigenvalue_q10,euler_density_proxy_mean,0.9663192828184932,ablation_regular_only
min_eigenvalue_q05,euler_density_proxy_mean,0.9389705201177821,ablation_regular_only
spectral_tail_mean,euler_density_proxy_mean,0.9628894389973085,ablation_regular_only
logdet_residual_mean,euler_density_proxy_mean,0.9999770120186476,ablation_regular_only
logdet_residual_q90,euler_density_proxy_mean,0.8548912840375917,ablation_regular_only
logdet_residual_q95,euler_density_proxy_mean,0.7378242177530396,ablation_regular_only
euler_density_proxy_mean,euler_density_proxy_mean,1.0,ablation_regular_only
euler_density_proxy_weighted_mean,euler_density_proxy_mean,0.9996113953039203,ablation_regular_only
determinant_g_mean,euler_density_proxy_mean,0.89036230462414,ablation_regular_only
logdet_g_mean,euler_density_proxy_mean,1.0,ablation_regular_only
logdet_target_mean,euler_density_proxy_mean,-0.9883432974176952,ablation_regular_only
negative_frequency,euler_density_proxy_weighted_mean,-0.9880792637112576,ablation_regular_only
min_eigenvalue_mean,euler_density_proxy_weighted_mean,0.9959106643363613,ablation_regular_only
min_eigenvalue_q10,euler_density_proxy_weighted_mean,0.9587725374294399,ablation_regular_only
min_eigenvalue_q05,euler_density_proxy_weighted_mean,0.9290535773465486,ablation_regular_only
spectral_tail_mean,euler_density_proxy_weighted_mean,0.9550879153460884,ablation_regular_only
logdet_residual_mean,euler_density_proxy_weighted_mean,0.9994053013378169,ablation_regular_only
logdet_residual_q90,euler_density_proxy_weighted_mean,0.8689534034475912,ablation_regular_only
logdet_residual_q95,euler_density_proxy_weighted_mean,0.756319079258607,ablation_regular_only
euler_density_proxy_mean,euler_density_proxy_weighted_mean,0.9996113953039203,ablation_regular_only
euler_density_proxy_weighted_mean,euler_density_proxy_weighted_mean,1.0,ablation_regular_only
determinant_g_mean,euler_density_proxy_weighted_mean,0.9025844593851866,ablation_regular_only
logdet_g_mean,euler_density_proxy_weighted_mean,0.9996113953039203,ablation_regular_only
logdet_target_mean,euler_density_proxy_weighted_mean,-0.9838477872871942,ablation_regular_only
negative_frequency,determinant_g_mean,-0.8258402864166742,ablation_regular_only
min_eigenvalue_mean,determinant_g_mean,0.9328534101935521,ablation_regular_only
min_eigenvalue_q10,determinant_g_mean,0.7448125266287506,ablation_regular_only
min_eigenvalue_q05,determinant_g_mean,0.6834299184286728,ablation_regular_only
spectral_tail_mean,determinant_g_mean,0.7399011674151503,ablation_regular_only
logdet_residual_mean,determinant_g_mean,0.8872741536832655,ablation_regular_only
logdet_residual_q90,determinant_g_mean,0.9971407825171599,ablation_regular_only
logdet_residual_q95,determinant_g_mean,0.9632722951085977,ablation_regular_only
euler_density_proxy_mean,determinant_g_mean,0.89036230462414,ablation_regular_only
euler_density_proxy_weighted_mean,determinant_g_mean,0.9025844593851866,ablation_regular_only
determinant_g_mean,determinant_g_mean,1.0,ablation_regular_only
logdet_g_mean,determinant_g_mean,0.89036230462414,ablation_regular_only
logdet_target_mean,determinant_g_mean,-0.8111055829279724,ablation_regular_only
negative_frequency,logdet_g_mean,-0.9918628993069301,ablation_regular_only
min_eigenvalue_mean,logdet_g_mean,0.9935282190052884,ablation_regular_only
min_eigenvalue_q10,logdet_g_mean,0.9663192828184932,ablation_regular_only
min_eigenvalue_q05,logdet_g_mean,0.9389705201177821,ablation_regular_only
spectral_tail_mean,logdet_g_mean,0.9628894389973085,ablation_regular_only
logdet_residual_mean,logdet_g_mean,0.9999770120186476,ablation_regular_only
logdet_residual_q90,logdet_g_mean,0.8548912840375917,ablation_regular_only
logdet_residual_q95,logdet_g_mean,0.7378242177530396,ablation_regular_only
euler_density_proxy_mean,logdet_g_mean,1.0,ablation_regular_only
euler_density_proxy_weighted_mean,logdet_g_mean,0.9996113953039203,ablation_regular_only
determinant_g_mean,logdet_g_mean,0.89036230462414,ablation_regular_only
logdet_g_mean,logdet_g_mean,1.0,ablation_regular_only
logdet_target_mean,logdet_g_mean,-0.9883432974176952,ablation_regular_only
negative_frequency,logdet_target_mean,0.9996659377073585,ablation_regular_only
min_eigenvalue_mean,logdet_target_mean,-0.965219187392163,ablation_regular_only
min_eigenvalue_q10,logdet_target_mean,-0.9927437038955136,ablation_regular_only
min_eigenvalue_q05,logdet_target_mean,-0.9774271021136622,ablation_regular_only
spectral_tail_mean,logdet_target_mean,-0.9893410818163644,ablation_regular_only
logdet_residual_mean,logdet_target_mean,-0.9893528549027841,ablation_regular_only
logdet_residual_q90,logdet_target_mean,-0.7668728265902499,ablation_regular_only
logdet_residual_q95,logdet_target_mean,-0.6283139718807226,ablation_regular_only
euler_density_proxy_mean,logdet_target_mean,-0.9883432974176952,ablation_regular_only
euler_density_proxy_weighted_mean,logdet_target_mean,-0.9838477872871942,ablation_regular_only
determinant_g_mean,logdet_target_mean,-0.8111055829279724,ablation_regular_only
logdet_g_mean,logdet_target_mean,-0.9883432974176952,ablation_regular_only
logdet_target_mean,logdet_target_mean,1.0,ablation_regular_only
